churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,payment_type,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate
1,30.0,na,0.0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.1
0,22.0,R,0.0,0,0,130,0,0,1,1,1,2,na,0,0,0,0,0,1.77
1,45.0,na,553.0,31,2,44,31,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.3
1,23.0,na,575.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.2
0,36.0,na,582.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.93
0,38.0,R,0.0,6,0,11,6,0,1,1,0,0,Weekly,0,0,0,0,0,0.23
1,44.0,na,438.0,0,0,0,0,0,1,1,1,2,na,0,0,1,0,0,0.33
0,26.0,R,470.0,6,0,16,5,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.94
0,21.0,na,0.0,0,0,3,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.16999999999999998
1,32.0,R,526.0,48,3,97,47,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.8
0,32.0,na,0.0,0,0,9,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.13
0,29.0,na,635.0,0,0,22,0,0,1,1,0,0,na,0,0,0,0,0,0.5
0,28.0,na,526.0,0,0,107,0,0,1,1,0,0,na,0,0,0,0,0,1.4300000000000002
1,31.0,na,0.0,0,0,0,0,0,1,1,1,2,na,0,0,0,0,0,0.47
1,51.0,na,518.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,30.0,na,545.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.37
0,31.0,R,526.0,1,0,13,1,0,1,1,1,0,Monthly,0,0,0,0,0,0.78
1,30.0,R,0.0,16,2,49,16,0,1,1,1,2,Weekly,0,0,0,0,0,0.43
0,42.0,O,568.0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,0,0.0
0,58.0,R,549.0,36,1,38,36,0,1,1,1,0,Monthly,0,0,0,0,0,1.27
0,20.0,R,461.0,0,0,0,0,2,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.63
1,39.0,O,625.0,3,2,47,3,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.17
0,21.0,R,490.0,0,0,107,0,0,1,1,1,3,Semi-Monthly,0,0,0,0,0,1.37
0,22.0,na,0.0,0,0,1,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.0
0,21.0,R,598.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.0
0,60.0,R,661.0,59,1,58,58,0,1,1,0,0,Monthly,0,0,0,0,0,2.23
0,35.0,R,536.0,0,0,82,0,0,0,0,1,0,Weekly,0,0,0,0,0,1.83
0,40.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,26.0,na,541.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.27
1,25.0,R,531.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,2.23
1,25.0,na,505.0,0,0,80,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.47
1,52.0,O,577.0,0,0,0,0,1,1,1,1,2,Monthly,0,0,0,1,0,2.23
1,29.0,R,523.0,0,0,10,0,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,1.0699999999999998
1,38.0,O,582.0,0,0,0,0,0,1,1,0,3,Bi-Weekly,0,0,0,1,1,2.03
0,32.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,26.0,na,0.0,0,0,7,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.36
0,35.0,R,608.0,0,0,72,0,0,1,1,1,0,na,0,0,0,0,0,1.67
0,52.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,36.0,na,0.0,0,0,5,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
0,28.0,R,509.0,0,0,67,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.5900000000000001
0,33.0,R,576.0,6,0,51,6,0,1,1,0,0,Weekly,0,0,0,0,0,1.0699999999999998
0,34.0,O,613.0,18,1,58,18,0,1,1,0,2,Weekly,0,0,0,1,0,1.93
0,32.0,na,459.0,0,0,11,0,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,1.5699999999999998
1,27.0,R,589.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,1,0,0.73
1,27.0,na,417.0,0,0,2,0,0,1,1,0,0,Weekly,0,0,0,1,0,0.7
1,33.0,na,520.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.1
0,22.0,na,0.0,0,0,1,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.03
1,33.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.87
0,49.0,O,586.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.47
1,25.0,R,559.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,1.2
0,32.0,R,502.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.93
1,32.0,R,485.0,0,0,0,0,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,1.93
1,23.0,R,491.0,0,0,25,0,0,0,0,0,0,Semi-Monthly,0,0,0,1,0,1.63
0,27.0,na,591.0,0,0,111,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.1
0,33.0,R,588.0,0,0,188,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.73
1,26.0,O,641.0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,2.2
0,37.0,R,509.0,0,0,0,0,2,1,1,1,0,Weekly,0,0,0,0,0,0.8
0,19.0,R,556.0,1,0,25,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.67
0,34.0,R,655.0,1,0,71,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.67
1,32.0,R,507.0,1,0,16,1,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.0
0,28.0,R,649.0,36,0,38,36,0,1,1,0,0,Weekly,0,0,0,0,0,1.17
1,25.0,na,510.0,8,3,45,8,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,1.2
0,29.0,R,605.0,18,0,99,18,0,1,1,0,0,Monthly,0,0,0,1,0,1.6
0,29.0,na,0.0,1,0,14,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.43
1,25.0,na,528.0,0,0,1,0,0,1,1,1,2,Bi-Weekly,0,1,0,1,0,0.9
0,29.0,na,0.0,3,0,18,3,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.29
0,23.0,R,592.0,1,0,34,1,0,0,0,0,2,na,0,0,0,0,0,0.23
1,37.0,na,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
1,55.0,R,0.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,40.0,na,515.0,10,1,18,9,0,0,0,1,3,Semi-Monthly,0,0,0,0,0,0.33
0,27.0,na,469.0,1,1,38,1,0,0,0,0,0,na,0,0,0,0,0,0.8
0,21.0,R,513.0,7,0,56,7,0,0,0,0,0,Weekly,0,0,0,1,0,1.17
0,55.0,O,582.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,2.53
0,23.0,R,0.0,0,0,4,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.13
0,24.0,O,580.0,0,0,13,0,0,1,1,1,2,na,0,0,0,0,0,0.13
0,25.0,na,581.0,0,0,5,0,0,1,1,1,0,Weekly,0,0,0,1,0,0.13
0,44.0,R,476.0,6,0,48,6,0,1,1,0,0,na,0,0,0,0,0,1.17
1,24.0,na,549.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.0
1,62.0,na,0.0,0,0,0,0,0,0,0,1,0,Monthly,0,0,0,0,0,1.67
0,24.0,na,551.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,1.83
1,38.0,R,525.0,27,0,25,27,0,0,0,0,0,Weekly,0,0,0,0,0,1.0699999999999998
0,32.0,O,0.0,0,0,71,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.97
0,29.0,na,479.0,6,5,99,6,0,1,1,1,2,Bi-Weekly,0,0,0,1,0,1.27
0,33.0,O,532.0,0,0,2,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.67
0,23.0,O,513.0,1,1,34,1,0,0,0,0,0,na,0,0,0,0,0,0.8
1,24.0,na,526.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.0
0,26.0,R,531.0,0,0,15,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.6
1,22.0,na,0.0,1,0,17,1,0,0,0,0,0,Weekly,0,0,0,0,0,0.3
1,31.0,na,477.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,0.0
1,24.0,na,542.0,0,0,55,0,0,1,1,0,0,na,0,0,0,0,0,1.03
0,23.0,R,603.0,7,1,37,7,0,0,0,1,0,na,0,0,0,0,0,0.6
0,20.0,na,0.0,0,0,5,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
1,28.0,R,523.0,5,2,99,5,0,1,1,0,0,Weekly,0,0,0,0,0,1.63
0,26.0,R,477.0,1,0,57,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.93
0,47.0,na,513.0,1,1,20,1,0,1,1,0,0,Monthly,0,0,0,0,0,0.5
0,24.0,na,546.0,1,0,31,1,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8199999999999998
0,54.0,na,466.0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,0,0.0
1,22.0,na,0.0,0,0,0,0,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,0.0
0,24.0,R,745.0,28,0,92,26,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.7
0,31.0,na,0.0,7,0,74,7,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,1.3
0,52.0,na,0.0,0,0,15,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.1
1,21.0,na,499.0,0,0,3,0,0,1,1,0,0,na,0,0,0,0,0,0.23
1,29.0,R,517.0,1,0,24,1,0,0,0,0,3,Monthly,0,0,0,1,0,0.94
1,20.0,R,611.0,8,3,28,8,0,1,1,0,0,Monthly,0,0,0,0,0,1.05
1,42.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,21.0,R,506.0,0,0,96,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.3
1,20.0,R,399.0,0,0,13,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.73
0,23.0,na,639.0,0,0,23,0,0,1,1,0,0,na,0,0,0,0,0,0.47
1,22.0,na,651.0,0,0,56,0,0,0,0,0,0,Monthly,0,1,0,0,0,1.33
1,31.0,na,521.0,1,1,7,1,0,1,1,1,3,Weekly,0,0,0,0,0,0.2
0,23.0,R,509.0,10,0,32,10,0,0,0,1,0,na,0,0,0,0,0,0.8199999999999998
0,30.0,R,569.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.97
0,40.0,na,0.0,0,0,9,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.27
1,29.0,na,502.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,27.0,na,0.0,0,0,95,0,0,0,0,0,0,Bi-Weekly,0,1,0,1,0,0.93
0,31.0,R,644.0,1,1,23,1,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.5
0,37.0,R,0.0,3,0,22,3,0,0,0,0,0,Weekly,0,0,0,0,0,0.63
1,36.0,R,527.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.53
1,22.0,na,463.0,1,0,22,1,0,1,1,1,2,Weekly,0,0,0,0,0,0.4
0,22.0,R,616.0,4,0,103,4,0,1,1,0,0,Weekly,0,0,0,0,0,1.6
0,23.0,R,657.0,0,0,26,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.0
0,27.0,na,492.0,0,0,0,0,0,0,0,1,0,Monthly,0,0,0,0,0,0.0
0,47.0,R,579.0,30,6,106,30,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.0
0,30.0,O,523.0,15,8,44,15,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.1
1,19.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,22.0,R,0.0,0,0,42,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.9
0,25.0,na,0.0,0,0,1,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.0
0,23.0,na,0.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,21.0,R,517.0,2,0,31,2,0,0,0,1,0,Bi-Weekly,0,0,0,1,0,0.6
0,36.0,R,520.0,28,2,28,28,0,1,1,1,0,Weekly,0,0,0,0,0,1.0699999999999998
0,45.0,O,0.0,0,0,34,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,2.23
1,22.0,R,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.0
0,42.0,R,468.0,13,0,16,13,0,1,1,0,3,Bi-Weekly,0,0,0,0,0,0.72
1,27.0,na,551.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,1,0,0,0,0,0.0
1,35.0,na,0.0,0,0,4,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.16999999999999998
0,33.0,na,552.0,0,0,20,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.94
0,26.0,na,0.0,1,0,25,1,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.86
1,56.0,na,464.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
1,36.0,na,0.0,0,0,1,0,0,0,0,0,0,Monthly,0,0,0,1,0,0.3
0,20.0,na,0.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
1,28.0,na,559.0,0,0,17,0,0,1,1,0,0,Monthly,0,1,0,0,0,0.97
0,33.0,na,530.0,0,0,3,0,0,0,0,0,0,na,0,0,0,0,0,0.16999999999999998
0,42.0,R,488.0,5,0,20,5,0,1,1,1,2,Weekly,0,0,0,0,0,1.53
1,20.0,R,560.0,1,0,159,1,0,1,1,1,0,Weekly,0,0,0,0,0,1.3
1,32.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,1,0,0,0,0,0.06999999999999999
0,47.0,na,599.0,0,0,19,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.97
1,35.0,na,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.17
0,30.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,28.0,R,606.0,0,0,5,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,2.17
0,43.0,R,561.0,0,0,69,0,0,1,1,0,0,na,0,0,0,0,0,2.3
0,50.0,na,481.0,10,0,14,10,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.37
1,23.0,R,516.0,0,0,4,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,1.17
1,31.0,R,484.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.03
1,24.0,R,548.0,0,0,3,0,0,0,0,0,0,na,0,0,0,0,0,0.4400000000000001
0,33.0,R,759.0,34,1,59,34,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.0
1,37.0,na,667.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,1.9
0,38.0,na,0.0,3,2,15,3,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,0.33
0,27.0,R,658.0,0,0,38,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,1,1.3
1,29.0,R,555.0,0,0,0,0,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,1.73
1,29.0,R,641.0,13,2,24,13,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.43
0,31.0,R,573.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.5
0,20.0,na,472.0,3,0,32,2,0,0,0,0,0,na,0,0,0,0,0,0.67
0,23.0,na,0.0,0,0,3,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.0
1,22.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,24.0,R,646.0,5,0,26,5,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.4300000000000002
1,25.0,na,0.0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,0,0.0
0,24.0,R,500.0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0.6
0,37.0,na,517.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.1
0,24.0,R,611.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,1,0,0.33
1,31.0,na,454.0,0,0,0,0,1,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.67
1,42.0,R,566.0,6,1,15,6,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.77
0,40.0,O,588.0,1,0,35,1,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.0
0,29.0,na,0.0,0,0,5,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.5
0,57.0,na,0.0,0,0,1,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,30.0,na,526.0,0,0,35,0,0,0,0,1,0,Semi-Monthly,0,0,0,1,0,0.73
0,37.0,na,574.0,49,0,138,49,0,1,1,1,0,Weekly,0,0,0,0,0,2.07
1,30.0,R,428.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,2.27
0,30.0,na,0.0,0,0,19,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.83
1,23.0,na,548.0,0,0,3,0,0,0,0,0,0,Weekly,0,0,0,1,0,0.13
0,23.0,R,642.0,0,0,129,0,0,0,0,0,0,na,1,0,0,0,0,1.7
0,35.0,R,491.0,2,0,93,2,0,1,1,1,0,Weekly,0,0,0,1,0,1.37
0,36.0,O,586.0,0,0,82,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.9
1,33.0,R,475.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.2
0,30.0,na,468.0,0,0,26,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.33
0,28.0,R,485.0,2,1,49,2,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.92
0,23.0,R,517.0,14,2,84,14,0,0,0,0,2,Weekly,0,0,0,1,0,1.63
0,30.0,R,546.0,0,0,4,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.73
0,26.0,R,0.0,36,2,112,34,0,1,1,0,2,Bi-Weekly,0,0,0,1,0,1.53
1,38.0,R,505.0,0,0,24,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.47
1,17.0,R,617.0,5,0,132,5,0,0,0,0,0,na,1,0,0,0,0,2.03
0,29.0,O,581.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,2.23
1,23.0,R,0.0,0,0,0,0,0,1,1,0,0,na,0,0,0,0,0,0.06999999999999999
1,37.0,O,491.0,0,0,0,0,0,1,1,1,4,Weekly,0,0,0,0,0,2.27
1,52.0,R,545.0,27,0,13,27,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,2.2
0,33.0,na,0.0,0,0,7,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.31
0,52.0,O,557.0,3,0,56,1,0,1,1,0,2,Monthly,0,0,0,0,0,0.89
1,42.0,R,586.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.93
1,38.0,R,517.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.47
0,22.0,na,0.0,0,0,32,0,0,0,0,0,0,na,0,0,0,0,0,0.9
1,32.0,na,562.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.1
1,25.0,R,597.0,0,0,7,0,0,0,0,1,0,na,0,0,0,0,0,0.13
0,29.0,R,467.0,0,0,126,0,0,1,1,0,2,Monthly,0,0,0,0,0,2.07
0,58.0,R,582.0,0,0,105,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,2.1
0,39.0,na,525.0,0,0,29,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.83
1,17.0,na,0.0,0,0,3,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.1
0,25.0,na,0.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,0.0
0,45.0,na,0.0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.4
1,27.0,R,568.0,0,0,79,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.07
1,23.0,na,413.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.33
0,21.0,na,629.0,6,1,29,6,0,0,0,0,0,Weekly,0,0,0,0,0,0.77
0,33.0,R,526.0,3,0,140,2,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.17
0,38.0,R,0.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.0
1,29.0,na,0.0,0,0,13,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.27
0,24.0,na,0.0,0,0,3,0,0,0,0,1,2,na,0,0,0,0,0,0.22000000000000008
0,26.0,R,0.0,4,1,56,4,0,1,1,0,3,Bi-Weekly,0,0,0,1,0,1.13
0,27.0,R,575.0,0,0,0,0,0,1,1,1,2,Weekly,0,0,0,0,0,2.0
0,34.0,na,572.0,0,0,47,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.7
0,29.0,R,578.0,31,0,157,30,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.2
0,25.0,R,582.0,0,0,179,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.27
0,29.0,na,522.0,5,0,54,5,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.03
1,20.0,na,0.0,0,0,3,0,0,1,1,0,3,Semi-Monthly,0,0,0,1,0,0.03
1,34.0,na,581.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.23
0,45.0,R,546.0,28,4,40,27,0,1,1,1,0,Monthly,0,0,0,1,0,0.97
0,40.0,R,552.0,29,2,37,29,0,1,1,1,0,Weekly,0,0,0,1,0,1.33
0,27.0,R,477.0,0,0,67,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.7
0,35.0,na,580.0,0,0,130,0,0,1,1,1,4,na,0,0,0,0,0,1.77
0,33.0,R,487.0,4,0,12,4,0,0,0,1,0,na,0,0,0,0,0,0.67
1,23.0,R,525.0,1,1,2,1,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.5
1,27.0,na,0.0,6,3,39,6,0,0,0,0,0,Monthly,0,0,0,0,0,1.1
1,38.0,na,427.0,2,0,31,2,0,1,1,1,0,Weekly,0,0,0,1,0,0.8
1,18.0,na,444.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.13
0,34.0,na,600.0,0,0,18,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.5700000000000001
0,33.0,R,601.0,21,2,58,20,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8
0,35.0,na,563.0,6,2,73,6,0,0,0,0,0,Weekly,0,0,0,0,0,1.73
1,34.0,na,511.0,0,0,0,0,0,1,1,0,2,Semi-Monthly,0,0,0,0,0,0.1
0,36.0,R,580.0,2,0,59,2,0,0,0,0,0,na,0,0,0,0,0,0.96
0,34.0,R,473.0,5,0,3,5,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.97
1,29.0,R,503.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.47
1,21.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.33
0,36.0,R,0.0,1,0,29,1,0,0,0,1,0,Weekly,0,0,0,1,0,0.9
0,42.0,na,0.0,0,0,22,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.9
0,22.0,R,551.0,1,0,217,1,0,1,1,0,0,na,0,0,0,0,0,2.0
1,52.0,O,0.0,10,4,25,10,0,1,1,1,2,Semi-Monthly,0,0,0,0,0,1.4300000000000002
0,25.0,O,633.0,0,0,0,0,0,0,0,0,0,Monthly,1,1,0,0,0,1.4300000000000002
0,25.0,na,0.0,0,0,5,0,0,1,1,0,2,Weekly,0,0,0,0,0,0.26
1,21.0,na,528.0,0,0,2,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.06999999999999999
1,31.0,R,526.0,2,0,7,2,0,1,1,1,0,na,0,0,0,0,0,0.1
1,37.0,na,602.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,2.83
1,28.0,na,612.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,1.5
0,33.0,R,0.0,0,0,101,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.0
1,24.0,na,514.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.83
0,38.0,na,0.0,0,0,24,0,0,1,1,1,3,Weekly,0,0,0,1,0,0.5700000000000001
1,48.0,na,0.0,0,0,0,0,0,1,1,0,0,Monthly,0,0,0,0,0,0.6
0,44.0,R,0.0,0,0,20,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.4300000000000002
1,29.0,R,631.0,0,0,0,0,0,1,1,0,3,Weekly,0,0,0,0,0,2.13
0,37.0,na,509.0,0,0,0,0,0,1,1,1,0,na,0,0,0,0,0,0.0
1,33.0,R,429.0,46,1,40,46,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.87
0,27.0,R,573.0,2,1,91,2,0,1,1,1,0,Weekly,0,0,0,0,0,1.23
0,20.0,R,693.0,2,0,118,2,0,0,0,0,2,Weekly,0,0,0,0,0,2.17
0,43.0,na,0.0,0,0,49,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.33
1,33.0,R,531.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,0,1.5
0,32.0,R,553.0,0,0,238,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.13
1,20.0,na,488.0,1,0,21,1,0,0,0,0,0,na,0,0,0,0,0,0.43
0,31.0,R,552.0,9,2,42,9,0,1,1,1,0,Weekly,0,0,0,0,0,0.9
1,26.0,na,529.0,0,0,6,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
1,20.0,na,0.0,0,0,5,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,25.0,na,0.0,1,0,28,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
0,32.0,na,0.0,0,0,2,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.5
0,32.0,R,528.0,0,0,107,0,0,0,0,0,0,Monthly,0,0,0,0,0,1.5
0,48.0,R,521.0,1,0,73,1,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,1.67
