churn,age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,housing_na,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,payment_type_na
1,33.0,429.0,1,0,26,1,0,1,1,0,0,0,0,0,0,0,0.23,0,1,0,1,0,0,0,0
1,28.0,533.0,1,1,25,1,0,0,0,0,0,0,0,0,0,0,0.53,0,0,1,1,0,0,0,0
0,42.0,550.0,0,0,17,0,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,1,0,0,0,0
1,30.0,418.0,0,0,32,0,0,1,1,1,0,0,0,0,1,0,2.33,0,1,0,0,0,1,0,0
1,28.0,551.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0,1,0,0,0,0,1,0
0,26.0,0.0,28,0,63,27,0,1,1,0,0,0,0,0,1,0,1.3,0,1,0,1,0,0,0,0
0,24.0,585.0,1,1,17,1,0,1,1,1,0,0,0,0,0,0,0.3,0,0,1,1,0,0,0,0
1,22.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,38.0,564.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.4300000000000002,0,1,0,1,0,0,0,0
0,25.0,527.0,8,1,39,8,0,0,0,1,0,0,0,0,0,0,0.83,0,1,0,0,1,0,0,0
1,29.0,576.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,1,0
0,38.0,641.0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0.16999999999999998,0,0,1,0,0,1,0,0
0,22.0,508.0,3,1,45,3,0,0,0,0,0,0,0,0,0,0,1.27,0,1,0,0,0,0,1,0
0,29.0,0.0,0,0,6,0,0,1,1,0,2,0,0,0,1,0,0.06999999999999999,0,0,1,0,0,0,1,0
1,33.0,563.0,0,0,32,0,0,1,1,1,2,0,0,0,0,0,0.47,0,1,0,0,0,0,0,1
1,32.0,415.0,5,0,13,5,0,0,0,1,0,0,0,0,0,0,0.3,0,0,1,1,0,0,0,0
1,27.0,651.0,0,0,11,0,0,0,0,1,2,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0
0,34.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
1,24.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,1,1,0,0,0,0
0,29.0,575.0,20,0,14,20,0,1,1,0,0,0,0,0,0,0,2.23,0,1,0,0,1,0,0,0
0,35.0,0.0,0,0,16,0,0,1,1,1,0,0,0,0,0,0,0.8199999999999998,0,0,1,1,0,0,0,0
0,28.0,543.0,5,3,252,5,0,0,0,0,2,0,0,0,0,0,1.87,1,0,0,1,0,0,0,0
0,30.0,489.0,7,2,27,7,0,1,1,0,0,0,0,0,0,0,0.6,0,0,1,0,0,0,0,1
1,21.0,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,1,1,0,0,0,0
0,35.0,531.0,6,2,54,6,0,0,0,0,0,0,0,0,0,0,1.67,0,1,0,0,0,0,1,0
0,25.0,0.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0,0,1
1,53.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,0
0,28.0,494.0,2,0,12,2,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0
0,26.0,486.0,44,1,108,43,0,1,1,1,5,0,0,0,0,0,1.77,0,1,0,1,0,0,0,0
0,40.0,509.0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,1.93,0,1,0,1,0,0,0,0
0,23.0,0.0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0.31,0,0,1,0,0,0,0,1
1,37.0,514.0,39,2,47,38,0,0,0,1,0,0,0,0,0,1,1.9,1,0,0,1,0,0,0,0
0,39.0,0.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0.77,0,0,1,0,0,0,1,0
0,29.0,423.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2.6,0,0,1,0,0,0,0,1
0,26.0,518.0,0,0,48,0,0,1,1,0,0,0,0,0,1,0,1.37,0,0,1,1,0,0,0,0
0,25.0,526.0,23,1,51,23,0,0,0,0,0,0,0,0,0,0,0.93,0,1,0,1,0,0,0,0
0,56.0,511.0,0,0,43,0,0,1,1,1,0,0,0,0,0,0,0.87,0,0,1,1,0,0,0,0
0,49.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0
0,30.0,0.0,19,1,75,18,0,0,0,1,0,0,0,0,0,0,0.73,0,1,0,1,0,0,0,0
0,25.0,551.0,1,0,113,1,0,1,1,0,0,0,0,0,0,0,2.13,0,0,1,1,0,0,0,0
1,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,29.0,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,0,1,0,0,0,0
0,41.0,0.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.73,0,0,1,0,0,0,1,0
1,29.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,1,0,1,0,0,0
0,41.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,25.0,558.0,47,2,93,46,0,0,0,1,0,0,0,0,0,0,2.17,0,1,0,1,0,0,0,0
0,24.0,0.0,1,1,14,1,0,1,1,0,0,0,0,0,0,0,0.33,0,0,1,1,0,0,0,0
0,36.0,800.0,9,1,85,9,0,0,0,0,0,0,0,0,0,0,1.93,0,0,1,0,0,1,0,0
0,33.0,0.0,20,0,21,19,0,0,0,1,0,0,0,0,0,0,0.93,0,1,0,1,0,0,0,0
0,46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,26.0,0.0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
1,32.0,562.0,4,1,117,3,0,1,1,1,2,0,0,0,0,0,1.53,0,1,0,0,0,0,1,0
0,22.0,0.0,2,0,34,2,0,0,0,0,0,1,0,0,0,0,0.6,0,1,0,1,0,0,0,0
0,25.0,495.0,2,1,6,2,0,1,1,0,0,0,0,0,0,0,0.38,0,1,0,0,1,0,0,0
1,40.0,541.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.47,0,0,1,0,0,0,1,0
0,34.0,629.0,51,0,80,51,0,1,1,0,2,0,0,0,1,0,2.23,0,1,0,0,0,0,1,0
1,22.0,591.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5,0,1,0,0,0,1,0,0
0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,25.0,481.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0,0,1
0,36.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,38.0,0.0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0
0,38.0,639.0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,1,0,0,0,0
1,60.0,644.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,27.0,0.0,5,2,5,5,0,0,0,1,0,0,0,0,0,0,0.19,0,0,1,0,0,0,1,0
0,32.0,524.0,3,2,61,3,0,0,0,0,0,0,0,0,1,0,2.07,0,1,0,1,0,0,0,0
0,50.0,537.0,4,2,135,4,0,1,1,0,0,0,0,0,0,0,1.93,0,0,1,0,0,0,0,1
1,26.0,480.0,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0.39,0,0,1,0,0,0,1,0
1,22.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0,1,0
1,36.0,518.0,0,0,15,0,0,1,1,1,0,0,0,0,0,0,1.37,0,0,1,1,0,0,0,0
0,45.0,461.0,0,0,43,0,0,1,1,1,0,0,0,0,0,0,0.97,0,0,1,0,1,0,0,0
0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,1,0,0,0,0
0,49.0,510.0,0,0,82,0,0,1,1,1,0,0,0,0,0,0,1.5,0,1,0,0,0,0,1,0
1,57.0,527.0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,1
1,28.0,563.0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0.8,0,1,0,1,0,0,0,0
1,37.0,547.0,0,0,23,0,0,1,1,0,0,0,0,0,0,0,0.53,0,0,1,0,0,0,1,0
0,28.0,538.0,0,0,13,0,0,1,1,0,0,0,0,0,1,0,0.03,0,0,1,0,0,0,1,0
0,21.0,0.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,1,0
1,23.0,547.0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0.29,0,0,1,1,0,0,0,0
1,50.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1.63,0,0,1,0,1,0,0,0
1,24.0,696.0,5,0,63,5,0,1,1,0,0,0,0,0,0,0,1.4,0,1,0,0,0,1,0,0
1,55.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,21.0,0.0,0,0,58,0,0,0,0,1,2,0,0,0,0,0,1.23,0,0,1,0,0,0,0,1
1,26.0,569.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.03,0,1,0,0,0,0,1,0
0,33.0,576.0,14,0,0,13,0,1,1,0,0,0,0,0,1,0,2.23,1,0,0,1,0,0,0,0
1,22.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0
0,32.0,523.0,0,0,54,0,0,1,1,1,0,0,0,0,1,0,0.9,0,1,0,1,0,0,0,0
0,58.0,517.0,48,0,35,48,0,1,1,1,0,0,0,0,0,1,2.0,0,1,0,0,0,0,1,0
1,25.0,518.0,17,0,93,17,0,1,1,0,0,0,0,0,1,0,2.17,0,1,0,0,0,0,1,0
1,35.0,701.0,0,0,37,0,0,1,1,0,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,0,0,1,0
0,30.0,517.0,7,2,24,7,0,1,1,0,0,0,0,0,0,0,1.0,0,1,0,1,0,0,0,0
1,28.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.9,0,0,1,0,1,0,0,0
1,31.0,0.0,19,2,37,19,0,1,1,0,0,0,0,0,0,0,0.8,0,0,1,1,0,0,0,0
0,58.0,525.0,34,2,41,34,0,1,1,1,0,0,0,0,0,0,1.27,0,0,1,1,0,0,0,0
1,21.0,501.0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,32.0,554.0,1,0,16,1,2,0,0,1,0,0,0,0,0,0,1.3,0,1,0,0,0,0,1,0
1,61.0,0.0,0,0,6,0,0,1,1,1,3,0,0,0,0,0,1.0,0,0,1,0,0,0,0,1
0,27.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.37,0,1,0,1,0,0,0,0
0,24.0,563.0,0,0,15,0,0,1,1,0,0,0,0,0,0,0,0.4,0,0,1,0,0,0,1,0
0,24.0,530.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.83,0,1,0,1,0,0,0,0
0,33.0,454.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.53,1,0,0,0,0,0,1,0
1,52.0,0.0,0,0,16,0,0,1,1,1,2,0,0,0,0,0,0.83,0,0,1,1,0,0,0,0
0,51.0,627.0,1,0,15,1,0,1,1,1,2,0,0,0,0,0,0.5900000000000001,0,0,1,0,0,1,0,0
1,23.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,36.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0
1,21.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,31.0,527.0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0,0,0,1,0
0,19.0,492.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.08999999999999997,0,0,1,1,0,0,0,0
1,37.0,496.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1,0,1,0,0,0
0,24.0,529.0,46,2,53,44,0,1,1,0,0,0,0,0,1,0,1.37,0,1,0,1,0,0,0,0
0,21.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,44.0,608.0,9,2,92,9,0,1,1,1,0,0,0,0,0,0,2.07,0,1,0,0,1,0,0,0
0,35.0,573.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,1
1,38.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
1,21.0,494.0,0,0,32,0,0,1,1,0,0,0,0,0,1,0,0.93,0,1,0,0,0,0,1,0
0,27.0,611.0,6,2,7,6,0,1,1,0,0,0,0,0,0,0,2.3,0,1,0,0,0,0,0,1
0,28.0,0.0,0,0,17,0,0,1,1,1,0,0,0,0,1,0,0.27,0,0,1,0,0,0,1,0
0,53.0,449.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.87,0,0,1,1,0,0,0,0
0,23.0,0.0,2,1,6,2,0,0,0,0,2,0,0,0,0,0,0.67,0,1,0,1,0,0,0,0
0,65.0,538.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,1,0
0,49.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.97,0,0,1,0,0,1,0,0
1,31.0,495.0,18,7,36,18,0,1,1,0,0,0,0,0,0,0,1.0,0,1,0,1,0,0,0,0
0,34.0,660.0,5,1,73,5,0,0,0,0,0,0,0,0,0,0,1.7,1,0,0,0,0,1,0,0
0,23.0,568.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,1,1,0,0,0,0
0,28.0,431.0,5,0,31,5,0,1,1,0,0,0,0,0,1,0,2.17,0,1,0,0,0,0,0,1
1,42.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
1,34.0,554.0,12,1,128,11,0,1,1,0,2,0,0,0,0,0,0.83,0,1,0,1,0,0,0,0
0,38.0,0.0,8,0,35,8,0,1,1,0,0,0,0,0,0,0,0.83,0,0,1,0,0,0,1,0
0,48.0,554.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.2,0,1,0,0,0,1,0,0
1,39.0,633.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.37,0,0,1,0,0,0,1,0
1,35.0,581.0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0.13,0,0,1,0,1,0,0,0
0,38.0,520.0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,1.63,0,0,1,1,0,0,0,0
0,31.0,472.0,31,0,137,31,0,1,1,1,0,0,0,0,0,0,2.23,0,1,0,1,0,0,0,0
1,57.0,0.0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,20.0,0.0,3,1,15,3,0,0,0,1,2,0,0,0,1,0,0.4,0,1,0,0,0,0,1,0
0,24.0,515.0,9,1,123,9,0,0,0,0,0,0,0,0,0,0,1.83,0,1,0,1,0,0,0,0
0,24.0,536.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.23,0,1,0,1,0,0,0,0
0,31.0,0.0,5,1,27,5,0,1,1,1,2,0,0,0,1,0,1.5699999999999998,0,1,0,0,0,0,1,0
1,42.0,567.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.8,0,0,1,1,0,0,0,0
0,31.0,573.0,8,2,39,8,0,0,0,1,0,0,0,0,0,0,0.93,0,1,0,0,0,0,0,1
0,38.0,545.0,0,0,75,0,0,1,1,0,2,0,0,0,0,0,1.13,0,1,0,0,0,0,0,1
0,28.0,451.0,4,0,42,4,0,1,1,0,0,0,0,0,0,0,0.62,0,0,1,1,0,0,0,0
0,26.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,34.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,27.0,492.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1.73,0,1,0,1,0,0,0,0
1,28.0,597.0,2,0,51,2,0,0,0,1,0,0,0,0,0,0,0.7,0,0,1,0,1,0,0,0
1,18.0,598.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
0,47.0,695.0,49,1,33,49,0,0,0,0,0,0,0,0,0,0,2.03,0,0,1,0,0,0,1,0
1,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,22.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,33.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.77,0,0,1,1,0,0,0,0
0,27.0,611.0,0,0,71,0,0,1,1,1,2,0,0,0,1,0,1.77,0,1,0,0,0,0,1,0
1,28.0,470.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.2,0,1,0,1,0,0,0,0
0,18.0,517.0,8,3,36,8,0,0,0,1,2,0,0,0,0,0,0.5700000000000001,0,1,0,1,0,0,0,0
1,26.0,573.0,9,0,43,9,1,1,1,0,2,0,0,0,1,0,1.87,0,1,0,0,0,0,1,0
0,45.0,560.0,2,0,53,2,0,0,0,1,0,0,0,0,0,0,1.2,0,0,1,1,0,0,0,0
0,43.0,0.0,22,2,28,22,0,1,1,1,0,0,0,0,0,0,0.8800000000000002,0,1,0,0,0,1,0,0
0,21.0,0.0,0,0,7,0,0,1,1,1,0,0,0,0,0,1,0.25,0,0,1,0,0,0,0,1
0,41.0,605.0,0,0,41,0,0,0,0,0,2,0,0,0,1,0,0.93,0,1,0,1,0,0,0,0
0,23.0,0.0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0.9,0,0,1,0,0,0,1,0
0,35.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23,0,0,1,1,0,0,0,0
0,37.0,528.0,0,0,62,0,0,0,0,1,3,0,0,0,0,0,1.1,0,0,1,0,0,0,0,1
0,23.0,634.0,7,0,92,7,0,1,1,1,0,0,0,0,1,0,2.2,0,1,0,1,0,0,0,0
1,23.0,561.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,37.0,0.0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0.05,0,0,1,1,0,0,0,0
0,31.0,0.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0,0,1
1,33.0,651.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.21,0,0,1,1,0,0,0,0
1,29.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0
1,21.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.08,0,0,1,1,0,0,0,0
0,27.0,625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,1,0,0,0,0,1,0
1,39.0,658.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.1,0,1,0,0,0,1,0,0
1,24.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,34.0,409.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,26.0,0.0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,37.0,573.0,0,0,73,0,0,1,1,0,0,0,0,0,0,0,1.93,0,1,0,0,0,0,1,0
0,25.0,595.0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.38,0,1,0,1,0,0,0,0
0,18.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0,0,1
0,24.0,529.0,8,1,39,8,0,0,0,1,0,0,0,0,0,0,0.83,0,1,0,0,1,0,0,0
0,27.0,545.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,1,0,0,0,1,0,0
1,40.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,1
1,26.0,440.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0699999999999998,0,0,1,1,0,0,0,0
1,21.0,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,30.0,0.0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.22000000000000008,0,0,1,1,0,0,0,0
1,22.0,559.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,1,0,0,0,0,0,1,0
0,30.0,572.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.27,0,1,0,0,0,0,1,0
0,21.0,514.0,2,0,169,2,0,0,0,0,0,0,0,0,0,0,1.9,0,1,0,0,0,0,0,1
0,29.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05,0,0,1,0,1,0,0,0
0,40.0,622.0,40,1,56,39,0,1,1,1,0,0,0,0,0,0,1.53,0,1,0,1,0,0,0,0
1,23.0,0.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,32.0,609.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2.5,0,1,0,0,0,1,0,0
0,28.0,621.0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1,0,0,1,0,0
1,43.0,568.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,0,1
1,18.0,0.0,1,1,15,1,0,1,1,1,0,0,0,0,0,0,4.0,0,1,0,0,0,0,1,0
0,31.0,408.0,1,0,50,1,0,1,1,0,0,0,0,0,0,0,0.79,0,0,1,1,0,0,0,0
0,25.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.13,0,0,1,0,0,0,1,0
0,21.0,577.0,20,3,51,20,0,0,0,0,2,0,0,0,0,0,0.7,0,1,0,1,0,0,0,0
1,33.0,479.0,1,0,71,1,0,1,1,1,0,0,0,0,0,0,1.2,0,1,0,0,0,0,1,0
0,36.0,611.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.77,0,0,1,1,0,0,0,0
0,46.0,0.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,1,0,0,0
1,38.0,549.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2.83,0,1,0,1,0,0,0,0
0,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,28.0,574.0,0,0,67,0,0,1,1,0,0,0,0,0,0,0,1.8,0,0,1,1,0,0,0,0
0,26.0,628.0,0,0,60,0,0,1,1,0,0,0,0,0,0,0,1.97,0,1,0,0,0,1,0,0
0,30.0,544.0,7,1,23,7,0,0,0,1,0,0,0,0,0,0,0.43,0,0,1,1,0,0,0,0
0,22.0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
1,27.0,615.0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1.4300000000000002,0,1,0,1,0,0,0,0
1,29.0,433.0,1,0,60,1,0,1,1,0,0,0,0,0,0,0,0.43,0,1,0,1,0,0,0,0
0,21.0,529.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
0,22.0,0.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0.27,0,0,1,1,0,0,0,0
1,31.0,478.0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0.3,0,1,0,0,0,1,0,0
0,22.0,445.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.33,0,0,1,1,0,0,0,0
1,22.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.87,0,1,0,1,0,0,0,0
1,22.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2.23,0,1,0,0,0,0,0,1
1,59.0,511.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.43,0,0,1,1,0,0,0,0
0,30.0,568.0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0,1,0
0,39.0,551.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,56.0,395.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.23,0,0,1,0,0,0,0,1
0,46.0,574.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.03,0,0,1,0,0,0,0,1
1,54.0,548.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,42.0,549.0,0,0,55,0,0,1,1,0,0,0,0,0,0,0,1.4,0,0,1,1,0,0,0,0
0,26.0,500.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.2,0,0,1,0,0,0,1,0
0,31.0,406.0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1
1,24.0,0.0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,1.37,0,0,1,1,0,0,0,0
0,46.0,518.0,0,0,67,0,0,0,0,1,0,0,0,0,0,0,1.27,0,0,1,1,0,0,0,0
1,31.0,574.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.67,0,0,1,1,0,0,0,0
1,23.0,563.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.1,0,0,1,0,1,0,0,0
1,27.0,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,1,1,0,0,0,0
1,23.0,645.0,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0.43,0,0,1,1,0,0,0,0
0,29.0,0.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.13,0,0,1,1,0,0,0,0
1,31.0,572.0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,2.3,1,0,0,1,0,0,0,0
0,24.0,0.0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0.06,0,0,1,0,0,0,1,0
0,22.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,24.0,555.0,0,0,18,0,0,1,1,0,0,0,0,0,0,0,0.8,0,1,0,1,0,0,0,0
0,46.0,461.0,0,0,43,0,0,1,1,1,0,0,0,0,0,0,0.97,0,0,1,0,1,0,0,0
0,53.0,580.0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2.3,0,1,0,1,0,0,0,0
0,26.0,490.0,0,0,82,0,0,0,0,1,0,0,0,0,1,0,1.27,0,1,0,0,0,0,1,0
