age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
20.0,570.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,1
26.0,471.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.37,0,1,0,0,0,1
37.0,517.0,0,0,67,0,0,1,1,0,0,0,0,0,1,0,0.87,0,0,0,0,0,0
30.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,1,0,0,0
51.0,0.0,2,1,54,2,0,1,1,0,0,0,0,0,0,0,1.37,0,1,1,0,0,0
42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1
29.0,540.0,0,0,18,0,0,1,1,0,4,0,0,0,0,0,1.0,0,0,1,0,0,0
54.0,532.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.7,0,0,0,0,1,0
31.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
26.0,499.0,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0.67,0,0,0,1,0,0
20.0,0.0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0.06,0,0,0,0,0,1
41.0,580.0,7,0,1,7,0,1,1,1,2,0,0,0,0,0,0.33,1,0,1,0,0,0
27.0,536.0,19,0,52,19,0,1,1,0,0,0,0,0,0,0,1.1,0,1,0,0,0,0
28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06999999999999999,0,0,0,0,0,1
35.0,519.0,3,0,101,3,0,1,1,0,0,0,0,0,0,0,0.83,0,1,0,1,0,0
30.0,447.0,3,2,4,3,0,1,1,1,0,0,0,0,0,0,0.33,0,1,0,0,0,1
31.0,0.0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,1.5,0,0,1,0,0,0
25.0,707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,1,0,1,0,0
28.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47,0,1,0,0,0,1
21.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0
38.0,444.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.4300000000000002,1,0,1,0,0,0
30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
28.0,528.0,1,0,7,1,0,0,0,1,2,0,0,0,0,0,1.03,0,1,0,0,0,0
30.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.14,0,0,0,0,1,0
20.0,614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,1,0,0,1,0
45.0,563.0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
53.0,558.0,2,0,2,2,0,1,1,1,0,0,0,0,1,0,4.0,0,0,0,1,0,0
23.0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.4,0,1,1,0,0,0
28.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
29.0,538.0,0,0,23,0,0,1,1,0,0,0,0,0,0,0,0.83,0,0,0,0,0,1
38.0,654.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.67,0,0,0,0,0,1
26.0,579.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
20.0,528.0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0.56,0,0,1,0,0,0
44.0,542.0,10,0,2,10,0,1,1,0,0,0,0,0,0,0,2.2,0,1,1,0,0,0
27.0,578.0,0,0,12,0,0,1,1,1,0,0,0,0,0,0,1.5699999999999998,0,1,1,0,0,0
29.0,575.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0.6,1,0,0,1,0,0
43.0,579.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
45.0,509.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.73,0,1,1,0,0,0
28.0,443.0,3,3,41,3,0,0,0,0,0,0,0,0,0,0,0.53,0,1,0,1,0,0
24.0,0.0,0,0,71,0,0,1,1,0,0,0,1,0,1,0,2.07,1,0,0,0,0,1
35.0,527.0,1,0,116,0,0,1,1,1,0,0,0,0,0,0,1.9,0,1,0,0,0,1
26.0,563.0,14,1,115,14,0,1,1,1,0,0,0,0,0,0,0.5,0,1,0,0,0,0
30.0,0.0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0.43,0,0,0,0,0,0
25.0,518.0,2,0,2,2,0,1,1,1,2,1,0,0,0,0,0.03,1,0,0,1,0,0
27.0,518.0,0,0,36,0,0,1,1,0,0,0,0,0,0,0,1.03,0,0,1,0,0,0
27.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
23.0,429.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.3,0,1,1,0,0,0
22.0,511.0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0.23,0,0,0,0,0,0
45.0,602.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
21.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
23.0,646.0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,1.0,0,0,1,0,0,0
41.0,0.0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0.53,0,0,1,0,0,0
37.0,0.0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
28.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1
22.0,564.0,0,0,0,0,2,1,1,0,2,0,0,0,0,1,0.2,0,0,0,0,0,1
26.0,679.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
28.0,510.0,60,1,130,54,0,1,1,0,0,0,0,0,0,0,2.07,0,0,1,0,0,0
29.0,629.0,1,1,40,1,0,1,1,0,0,0,0,0,0,0,0.53,0,1,0,0,0,0
25.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0
21.0,575.0,0,0,98,0,0,0,0,0,0,0,0,0,1,0,1.67,0,0,0,0,0,1
42.0,592.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1
24.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.0,0,1,1,0,0,0
32.0,627.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,0
26.0,509.0,0,0,71,0,0,1,1,0,2,0,0,0,0,0,1.1,0,1,1,0,0,0
33.0,557.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0
40.0,542.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.97,0,1,0,0,0,0
30.0,0.0,1,1,12,1,0,0,0,0,2,0,0,0,1,0,0.6,0,0,0,1,0,0
31.0,461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,1,1,0,0,0
35.0,0.0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
29.0,539.0,1,0,38,1,0,0,0,0,0,0,0,0,0,0,0.97,0,0,1,0,0,0
22.0,518.0,7,2,29,5,0,1,1,0,0,0,0,0,1,0,0.6,0,1,0,0,1,0
37.0,523.0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
26.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.4,0,0,0,1,0,0
35.0,512.0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,1
20.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1
28.0,468.0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0.33,0,0,0,0,0,1
23.0,531.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
52.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0
43.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.03,0,1,0,0,0,0
30.0,0.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.4,0,0,0,0,0,1
24.0,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
24.0,526.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
28.0,517.0,5,1,19,5,0,0,0,0,0,0,0,0,1,0,0.92,0,0,1,0,0,0
44.0,631.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0
37.0,502.0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0
28.0,513.0,0,0,8,0,0,1,1,0,2,0,0,0,1,0,1.37,0,1,1,0,0,0
26.0,577.0,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0.48,0,0,0,0,0,1
38.0,563.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5700000000000001,0,0,0,0,0,1
32.0,556.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
25.0,497.0,5,2,5,5,0,0,0,0,0,0,0,0,1,0,0.53,0,1,1,0,0,0
26.0,543.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0
35.0,493.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0
23.0,547.0,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0.29,0,0,1,0,0,0
52.0,598.0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,2.4,0,1,1,0,0,0
33.0,496.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.77,0,1,0,0,0,1
24.0,542.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.08,0,0,1,0,0,0
38.0,512.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.37,0,1,1,0,0,0
22.0,525.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.0,0,0,1,0,0,0
26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
20.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.3,0,1,0,0,0,1
33.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
38.0,569.0,1,0,63,1,0,1,1,0,0,1,0,0,0,0,0.83,0,1,0,0,0,0
32.0,573.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.5,0,1,0,0,0,1
29.0,516.0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0.06999999999999999,0,1,1,0,0,0
20.0,0.0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0.68,0,0,1,0,0,0
26.0,524.0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1.1,0,1,0,0,0,1
22.0,510.0,1,1,3,1,0,1,1,1,0,0,0,0,0,0,0.05,1,0,0,0,0,1
27.0,0.0,1,0,44,1,0,0,0,1,0,0,0,0,0,0,0.9,0,1,1,0,0,0
19.0,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0
30.0,588.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.43,0,1,0,0,0,0
24.0,499.0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0.3,0,1,1,0,0,0
40.0,541.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.47,0,0,0,0,0,1
21.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.14,0,0,1,0,0,0
27.0,497.0,0,0,60,0,0,1,1,0,2,0,0,0,1,0,1.1,0,0,0,0,0,0
32.0,609.0,0,0,16,0,0,1,1,0,0,0,0,0,0,0,0.47,0,0,0,0,1,0
25.0,526.0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,1,0,0,0
23.0,568.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0
45.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
22.0,516.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0.63,0,1,0,0,0,0
32.0,593.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
22.0,563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0,0,0
25.0,480.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.5,0,1,0,0,0,1
31.0,0.0,0,0,15,0,0,1,1,1,2,0,0,0,0,0,0.27,0,0,0,0,0,1
32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67,0,0,1,0,0,0
25.0,0.0,2,0,13,2,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0
26.0,554.0,7,3,56,7,0,1,1,0,0,0,0,0,1,0,0.87,0,0,1,0,0,0
24.0,586.0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,2.0,0,1,1,0,0,0
24.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,1,0,0,0
31.0,484.0,0,0,42,0,0,1,1,1,2,0,0,0,1,0,1.87,0,1,0,1,0,0
28.0,448.0,8,0,20,8,0,1,1,1,0,0,0,0,1,0,0.53,0,1,0,0,0,1
22.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0
24.0,545.0,4,1,44,4,0,0,0,1,0,0,0,0,0,0,1.17,0,1,0,0,1,0
31.0,495.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.67,0,1,1,0,0,0
30.0,510.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0
47.0,547.0,0,0,44,0,0,1,1,1,0,0,0,0,1,0,0.43,0,1,0,0,0,1
27.0,502.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.67,0,1,0,0,0,1
26.0,509.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,1,1,0,0,0
31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5700000000000001,0,0,1,0,0,0
31.0,560.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.5,0,1,1,0,0,0
33.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
30.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0
23.0,618.0,1,1,43,1,0,1,1,0,2,0,0,0,1,0,0.6,0,0,1,0,0,0
52.0,545.0,27,0,13,27,0,0,0,0,0,0,0,0,1,0,2.2,0,1,1,0,0,0
27.0,0.0,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
23.0,494.0,0,0,153,0,0,1,1,0,0,0,0,0,0,0,0.73,0,1,0,0,0,0
45.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
47.0,542.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.17,0,0,1,0,0,0
26.0,538.0,0,0,45,0,0,1,1,0,0,0,0,0,0,0,0.77,0,1,1,0,0,0
40.0,507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1,1,0,0,0
53.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0
20.0,0.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
28.0,474.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0
31.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.13,0,0,1,0,0,0
22.0,551.0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,1.13,0,0,1,0,0,0
22.0,724.0,2,0,17,2,0,1,1,1,0,0,0,0,0,0,1.29,0,1,1,0,0,0
25.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.77,0,0,0,1,0,0
35.0,573.0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,2.03,0,0,1,0,0,0
42.0,507.0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
28.0,0.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0
44.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0
27.0,528.0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0
26.0,566.0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1
20.0,0.0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0.23,0,0,1,0,0,0
37.0,463.0,0,0,39,0,0,1,1,1,0,0,0,0,0,0,0.43,0,1,0,0,0,1
33.0,559.0,6,0,47,6,0,1,1,0,0,0,0,0,1,0,1.13,0,0,0,1,0,0
28.0,438.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.87,0,1,0,0,0,0
27.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6,0,0,1,0,0,0
27.0,628.0,0,0,81,0,0,0,0,0,0,0,1,0,0,0,1.63,0,0,1,0,0,0
23.0,658.0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,4.0,0,1,1,0,0,0
25.0,551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,1,0,1,0,0
26.0,515.0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0.2,0,1,1,0,0,0
27.0,607.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.23,0,1,0,1,0,0
27.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,1,0
47.0,484.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0
52.0,671.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,1,0,0,0
21.0,0.0,24,0,41,24,0,1,1,0,0,0,0,0,0,0,0.33,0,0,0,0,1,0
38.0,522.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.93,0,1,1,0,0,0
29.0,635.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
22.0,457.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4300000000000002,0,1,0,0,0,1
28.0,612.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0
29.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
29.0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.23,0,1,0,1,0,0
34.0,473.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.67,0,0,0,0,0,1
36.0,522.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0
29.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0
20.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0
23.0,522.0,1,1,39,1,0,1,1,0,0,0,0,0,0,0,0.67,0,0,0,0,1,0
30.0,517.0,2,1,21,2,0,1,1,0,0,0,0,0,0,0,0.47,0,1,0,0,1,0
25.0,377.0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.03,0,0,0,0,0,1
55.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
28.0,507.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.2,0,1,1,0,0,0
33.0,512.0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1,0,0,0
28.0,507.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0
28.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0
34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1
31.0,515.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.53,1,0,0,0,0,0
29.0,489.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.2,0,1,0,0,0,1
33.0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1,0,0,0,0,0
25.0,513.0,3,0,39,3,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,1
30.0,592.0,6,1,24,6,0,0,0,0,0,0,0,0,1,0,1.37,0,1,0,1,0,0
32.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
25.0,444.0,1,0,51,1,0,1,1,0,0,0,1,0,0,0,0.53,0,1,1,0,0,0
35.0,492.0,0,0,75,0,0,1,1,1,2,0,0,0,0,0,2.0,0,0,1,0,0,0
30.0,0.0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,2.03,0,0,1,0,0,0
30.0,527.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6,0,1,0,0,0,1
29.0,481.0,0,0,52,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,1,0,0,0
24.0,535.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0
39.0,515.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,0,1
36.0,544.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.73,0,1,1,0,0,0
40.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
18.0,0.0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1.87,0,0,1,0,0,0
35.0,0.0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0.97,0,1,0,0,0,1
24.0,505.0,55,11,62,55,0,1,1,1,0,0,0,0,0,0,1.63,0,1,1,0,0,0
29.0,554.0,12,0,0,12,0,0,0,0,0,0,0,0,1,0,2.23,0,1,0,1,0,0
59.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.27,0,0,0,0,0,1
21.0,0.0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0.06999999999999999,0,0,0,1,0,0
27.0,553.0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
19.0,588.0,15,0,34,15,0,1,1,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0
18.0,0.0,1,1,15,1,0,1,1,1,0,0,0,0,0,0,4.0,0,1,0,0,0,1
30.0,503.0,16,1,69,16,0,1,1,0,0,0,0,0,0,0,1.3,0,1,0,0,0,0
24.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.03,0,0,0,0,0,1
31.0,484.0,0,0,21,0,0,1,1,0,0,0,0,0,1,0,0.5700000000000001,0,0,0,0,1,0
31.0,540.0,6,2,28,6,0,1,1,0,2,0,0,0,0,0,0.2,0,1,1,0,0,0
26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
30.0,518.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.77,1,0,1,0,0,0
60.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
48.0,534.0,8,2,34,8,0,1,1,1,0,0,0,0,0,0,1.77,0,1,0,1,0,0
38.0,525.0,27,0,25,27,0,0,0,0,0,0,0,0,0,0,1.0699999999999998,0,1,0,0,0,1
31.0,399.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.3,0,0,0,0,0,1
26.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
32.0,561.0,6,1,0,6,0,1,1,0,0,0,0,0,0,0,0.43,0,0,0,0,0,1
21.0,556.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,0,0,1,0,0,0
32.0,0.0,0,0,66,0,0,0,0,1,2,0,0,0,0,0,1.17,0,0,0,0,0,1
38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
28.0,548.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
28.0,526.0,5,1,45,5,0,1,1,0,2,0,0,0,0,0,1.0,0,1,1,0,0,0
59.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
29.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.97,0,0,0,0,0,1
19.0,646.0,1,1,55,1,0,0,0,0,0,0,1,0,1,0,1.3,0,0,0,0,0,1
22.0,552.0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
44.0,0.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.4,0,0,0,0,0,1
20.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1
22.0,491.0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0.83,0,0,1,0,0,0
31.0,505.0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0.53,1,0,0,0,0,1
25.0,537.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0
35.0,527.0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
45.0,561.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.03,0,0,0,0,1,0
21.0,484.0,0,0,21,0,0,1,1,0,0,0,0,0,0,0,0.5,0,1,0,1,0,0
26.0,527.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.8,0,0,1,0,0,0
26.0,523.0,5,0,33,4,0,0,0,1,0,0,0,0,0,0,0.63,0,0,1,0,0,0
25.0,571.0,3,0,7,3,0,1,1,1,0,0,0,0,0,0,0.73,0,1,0,0,1,0
31.0,515.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0
56.0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0.2,0,0,0,1,0,0
45.0,552.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.0,0,0,0,0,0,1
24.0,595.0,1,0,22,1,0,0,0,1,0,0,0,0,0,0,0.47,0,1,0,0,0,1
21.0,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
31.0,560.0,2,0,111,2,0,1,1,1,0,0,0,0,0,0,1.47,1,0,0,0,0,0
26.0,494.0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0.43,0,0,1,0,0,0
28.0,0.0,0,0,66,0,0,1,1,0,0,0,0,0,0,0,2.13,0,0,1,0,0,0
42.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0
28.0,555.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.2,0,1,0,0,1,0
49.0,459.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
20.0,603.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1
